3.14160989303102545,2,3.14159327438398872,3,3.14159327438398872,3,3.14159276105830276,4,3.14159276105830276,4,3.14159268178543316,5
3.14159269960118781,2,3.14159269960118781,2,3.14159269960118781,2,3.14159265366237017,3,3.14159265366237017,3,3.14159265366237017,3
3.14159265358979667,2,3.14159265358979667,2,3.14159265358979667,2,3.14159265358979667,2,3.14159265358979667,2,3.14159265358979667,2
3.14159265358979312,2,3.14159265358979312,2,3.14159265358979312,2,3.14159265358979312,2,3.14159265358979312,2,3.14159265358979312,2
3.14159265358979312,2,3.14159265358979312,2,3.14159265358979312,2,3.14159265358979312,2,3.14159265358979312,2,3.14159265358979312,2
