0.00000000E+00,-1.00019926E+00,-1.00000000E+00,1.99258739E-04
3.92699082E-01,-8.95433829E-01,-8.95858187E-01,4.24357880E-04
7.85398163E-01,-5.29832179E-01,-5.30330086E-01,4.97907267E-04
1.17809725E+00,1.16180053E-02,1.16068214E-02,1.11839304E-05
1.57079633E+00,4.99590367E-01,5.00000000E-01,4.09632818E-04
