,x,f(x),$S_{1}$,$RE_{1}$,$S_{2}$,$RE_{2}$,$S_{5}$,$RE_{5}$,$S_{10}$,$RE_{10}$,$S_{20}$,$RE_{20}$
0,-0.5,-0.5,0.0,-1.0,-0.6364867580322167,0.2729735160644333,-0.4246794811604259,-0.15064103767914816,-0.5308564376367183,0.06171287527343661,-0.48550089665664253,-0.028998206686714934
1,0.0,-0.5,0.0,-1.0,6.071532165918825e-17,-1.0000000000000002,1.97758476261356e-16,-1.0000000000000004,1.1032841307212493e-15,-1.0000000000000022,-1.366962099069724e-15,-0.9999999999999972
2,0.5,0.5,0.0,-1.0,0.6364867580322167,0.2729735160644333,0.4246794811604265,-0.15064103767914705,0.5308564376367187,0.061712875273437495,0.4855008966566421,-0.02899820668671582
