,x,f(x),$S_{1}$,$RE_{1}$,$S_{2}$,$RE_{2}$,$S_{5}$,$RE_{5}$,$S_{10}$,$RE_{10}$,$S_{20}$,$RE_{20}$
0,0.0,0.0,1.5707963267948966,inf,0.29755678205973446,inf,0.15608572153360545,inf,0.06345265251427483,inf,0.03180455491101664,inf
1,1.5707963267948966,1.5707963267948966,1.5707963267948966,0.0,1.5707963267948966,0.0,1.5707963267948963,-1.4135798584282297e-16,1.5707963267948963,-1.4135798584282297e-16,1.5707963267948957,-5.654319433712919e-16
2,3.141592653589793,3.141592653589793,1.5707963267948966,-0.5,2.8440358715300587,-0.09471526543064908,2.985506932056187,-0.04968362825627704,3.078140001075517,-0.020197606599878886,3.109788098678776,-0.010123704253852039
